-56.1009,-8.06551,-71.5405,5.42464,0.189625,6.85889
-53.1016,-27.9015,-75.0864,3.01115,-1.32872,3.30517
72.4362,56.3925,37.3784,-0.649208,-0.576835,-0.211857
-4.31779,-35.2433,-90.265,2.58051,4.86701,1.07815
-87.6452,-5.64464,-40.2274,2.83266,6.2485,0.666491
73.9925,66.341,0.581778,-1.54116,0.848904,-1.7549
