70.3651,18.9631,-0.201045,2.62411,1.43033,1.73765
65.3599,12.8375,27.9639,1.21649,-0.0789513,3.08837
46.8732,43.3933,25.7981,-2.63379,4.5658,-4.88549
39.6037,52.1045,16.818,-0.666329,-2.05468,-1.75912
63.643,31.4414,24.4315,5.07873,0.282143,2.08591
64.0216,16.3587,23.4054,1.12345,1.07808,-3.24641
55.9764,36.3409,2.37634,-3.27088,-0.506689,-3.28184
38.5035,58.3464,15.2836,0.121538,0.770472,4.70813
35.3405,46.9674,41.0145,-2.18555,2.99453,1.54061
49.1596,42.4424,34.708,2.37569,-0.390545,5.10048
44.6577,48.0742,32.5055,3.83508,0.427947,1.46759
3.13487,38.4367,57.6183,2.58221,-0.30049,-0.683724
