7.273580813333508388e+01 -7.463224757671006238e+00 4.597601624989206925e+01
7.655504067246161526e+01 -3.738494728511282617e+00 4.447116122828621343e+01
8.038520200465391952e+01 -7.764433285324567890e-02 4.282576450928839051e+01
8.422768809390547062e+01 3.694297440362206864e+00 4.132590490856567556e+01
7.229947737921288820e+01 -9.532815983201908594e+00 4.723169965446210483e+01
7.510053137884050045e+01 -4.047407694130009226e+00 4.859238078443001996e+01
7.791252350982770736e+01 1.374119711911673036e+00 4.981252356886321309e+01
8.073684018015848096e+01 6.906747649704724878e+00 5.117820749069242936e+01
7.408905146908556105e+01 -1.158659130001866266e+01 4.705814825288177161e+01
7.750250776595603952e+01 -6.031014110215934920e+00 4.447152088596202191e+01
8.092690554702616623e+01 -5.393048231010801885e-01 4.174435067137735444e+01
8.436362786743985964e+01 5.063504995765146788e+00 3.916272159418872434e+01
7.131244969387837784e+01 -8.866993633627405558e+00 4.050680660044335468e+01
7.799791814575458204e+01 -7.224797291360269824e+00 3.892863748523056699e+01
8.469432494670604683e+01 -5.646490986317307836e+00 3.720992600536213502e+01
9.140306321039690829e+01 -3.957067343032237616e+00 3.563674263950846210e+01
7.298726585253051269e+01 -8.609150964762275038e+00 4.452760922855505044e+01
7.539637066294174872e+01 -2.149023492277663649e+00 4.427082174384761259e+01
7.781641003415681723e+01 4.247219271028335186e+00 4.387350443485652818e+01
8.024877773298686634e+01 1.075455723804014596e+01 4.362171572288946919e+01
7.584983214560053000e+01 -1.369012062476749492e+01 4.241376571346571467e+01
7.721074565910750209e+01 -8.082072221582899729e+00 4.225224517609564145e+01
7.858260285399646250e+01 -2.537900622911494430e+00 4.195020218542008195e+01
7.996678837650041771e+01 3.117366179465723697e+00 4.179368779176854787e+01
