6.329401923252471107e+01 -1.886711958433104286e+01 3.764140389830271971e+01
6.786320453172905331e+01 -1.585180799510929361e+01 4.328933447093179865e+01
7.235351670576676497e+01 -1.284987789415047033e+01 4.897263740562956258e+01
7.676359217776538912e+01 -9.874362043139903733e+00 5.464026055571279272e+01
6.080551055590702703e+01 -1.742673750699877644e+01 4.205351794174015367e+01
6.711239736040671744e+01 -9.993572331144225274e+00 4.488190483617077575e+01
7.334039846768169468e+01 -2.573794725590687449e+00 4.774566631801668137e+01
7.948817216848617306e+01 4.819567081362080785e+00 5.059375136100346992e+01
6.157852893684731299e+01 -1.607073369786080264e+01 3.558144692530880349e+01
6.630123637959030702e+01 -1.494326954113294548e+01 3.912360633760983575e+01
7.094506076364302771e+01 -1.382918958427048040e+01 4.270116445533394511e+01
7.550865510269079550e+01 -1.274152879644439551e+01 4.626302201619115095e+01
6.418661350983508385e+01 -1.729784436661754299e+01 4.142685412931653843e+01
6.605719400786558992e+01 -1.575387932499816301e+01 4.219662227443878777e+01
6.784889641396766535e+01 -1.422329712744294206e+01 4.300177595330691815e+01
6.956036222208578579e+01 -1.271914936030529297e+01 4.379124021751218265e+01
5.954012525526546540e+01 -1.888017710136465510e+01 3.528757300400613417e+01
6.256918121957421874e+01 -1.292537678313598448e+01 3.540184282201404642e+01
6.551935581546503329e+01 -6.983966939662076712e+00 3.555150374486987630e+01
6.838928610402044228e+01 -1.068976072373271080e+00 3.568547393678056068e+01
6.159023676615556298e+01 -1.776280475495352107e+01 3.979739734463082357e+01
6.340719727051749999e+01 -1.666228678056162593e+01 4.190467596221535018e+01
6.514527535414417514e+01 -1.557514874578015451e+01 4.404732359611314507e+01
6.680312444508321335e+01 -1.451444041517939887e+01 4.617429276167867158e+01
