5.555190585973327444e+01 -1.886390194447418622e+01 6.572999486666316216e+01
5.765563881040363725e+01 -3.292637216153515567e+01 5.430979819906822570e+01
6.967691040039062500e+01 -1.139706750488208575e-01 6.152255654842295485e+01
8.650669763443318061e+01 -1.417642567504882578e+01 4.529383314416763540e+01
5.330862575107565959e+01 -2.533571120675669874e+01 5.518677967618256019e+01
6.246414444294381951e+01 -1.417642567504882578e+01 5.971936505906126058e+01
6.847478274081615268e+01 -3.863958675048821068e+00 6.272468420799742717e+01
7.508648486847573622e+01 -4.801455675048821092e+00 5.971936505906126058e+01
6.660213804585021080e+01 -9.452135648944407720e+00 6.382677527501746084e+01
7.929393167698637512e+01 -9.488940675048823437e+00 5.130447144203998278e+01
7.268222954932679158e+01 -9.488940675048823437e+00 5.731510973991231594e+01
7.676978454423122855e+01 -1.350223756391800123e+01 5.527750617627121699e+01
6.066095295358212525e+01 -1.792641367504882766e+01 5.911830122927402442e+01
8.441629688870628456e+01 -1.654809033763105219e+01 4.884808401744505346e+01
7.085605417061846367e+01 -1.799157886734981560e+01 5.563572803242603015e+01
7.628861252805020854e+01 -2.167640167504882953e+01 5.190553527182720472e+01
6.469650480874484799e+01 -2.189841490993883610e+01 5.771899769259849222e+01
6.907580382290917953e+01 -2.542638403450111895e+01 5.491090155649220605e+01
6.341062105574701491e+01 -2.879835864155544556e+01 5.404274788680555019e+01
5.799613133656095698e+01 -2.593888119106304657e+01 5.217077340312121692e+01
6.120569795043404326e+01 -2.877248285547637607e+01 4.895408261377373549e+01
6.366627210251829183e+01 -1.258829938323387410e+01 6.004235665442735126e+01
7.432792596032098231e+01 -1.664528022309154665e+01 4.469276931438041345e+01
6.050345787521459329e+01 -1.664528022309154665e+01 5.250659910161445509e+01
