7.357135494137153842e+01 -1.431385093826847310e+00 5.700438690185546875e+01
7.339591302647798443e+01 -1.353550162051720918e+01 3.079287028188120701e+01
6.004741877115878879e+01 -2.768130109382685689e+01 3.716928051887674656e+01
7.416040162540403458e+01 6.209210255522130240e+00 5.390895917830972905e+01
4.544644354073851389e+01 -2.103547569310684295e+01 3.860670379440270494e+01
8.107133094137148532e+01 -1.259063776286598113e+01 3.498748298726471972e+01
8.107133094137148532e+01 -4.749000752189829200e+00 5.006755416164195083e+01
5.115655132435031760e+01 -2.197297462051721340e+01 3.860670006911524865e+01
6.199302640364207662e+01 -2.193239417075367470e+01 4.395365048706935340e+01
6.077357260094606772e+01 -2.291047162051721386e+01 3.620244474996631823e+01
6.414983930419425917e+01 -1.656406222660543293e+01 4.802905878852805444e+01
5.407609746359120351e+01 -1.621791671222007025e+01 3.935874391484955481e+01
6.918846621796734553e+01 -1.634799262051721058e+01 3.620244474996631823e+01
6.533374315478656058e+01 -1.361731202017460518e+01 5.026610567358589776e+01
5.476293430307373455e+01 -1.353550162051720918e+01 4.040989155847695713e+01
7.339591302647798443e+01 -9.785513620517207301e+00 3.740457240954077633e+01
6.947173837108131522e+01 -9.722539746711101216e+00 4.953718460473245955e+01
5.707710910483975653e+01 -9.584995394037996164e+00 4.019791075582619300e+01
5.916970464754164283e+01 -8.266499210743702974e+00 4.055586971335979740e+01
6.998842648851767478e+01 -7.966869639984783369e+00 5.001895176346266680e+01
7.279484919669074827e+01 -7.910519620517206363e+00 3.740457240954077633e+01
6.525687148249076586e+01 -4.431115795660423906e+00 4.159713920385966190e+01
7.459804068605245675e+01 4.276941379482796179e+00 4.942584900528545688e+01
8.013383394137149196e+01 -7.463413563577717014e+00 4.313072142142843290e+01
