5.596251216020274200e+01 -2.316248742213900158e+01 5.242117272068931300e+01
6.195871653940567825e+01 -2.191377492274865446e+01 5.452406402275261144e+01
6.797208429908729954e+01 -2.075169169977464279e+01 5.668719524628105688e+01
7.395187790529527661e+01 -1.951775446485544308e+01 5.878570903883372267e+01
6.244737487532173503e+01 -2.477502362775493339e+01 4.669490753425788654e+01
6.494093485520211573e+01 -2.049681896679225090e+01 4.391112498006009446e+01
6.745165619016211167e+01 -1.630525186275968252e+01 4.118758757521901970e+01
6.992879976561640376e+01 -1.204182584891081831e+01 3.839941997196736878e+01
5.363255013862085008e+01 -2.628896693357177483e+01 4.534322187748783506e+01
6.005529294588053091e+01 -2.279739607288437142e+01 4.665402140510153828e+01
6.649520309435885679e+01 -1.939247552075034875e+01 4.802506733196936040e+01
7.290154111476257981e+01 -1.591569267615736472e+01 4.933149059996983254e+01
5.687697292204230592e+01 -2.493467974633817619e+01 4.952964086660138321e+01
6.196136339733073584e+01 -2.149379425925659959e+01 4.684718647884614029e+01
6.706292887066798869e+01 -1.813954741757195421e+01 4.422498080199667214e+01
7.213090857296145941e+01 -1.471343719496152147e+01 4.153814890473079657e+01
5.977125667099409156e+01 -2.535661221649183616e+01 4.958043800316946914e+01
6.525973970576968952e+01 -2.536028233680577415e+01 4.971827135942671561e+01
7.076538207022585425e+01 -2.545059829456359779e+01 4.991635509293224970e+01
7.623744870057537071e+01 -2.546904706199134694e+01 5.004980340013563023e+01
5.286352439230526556e+01 -2.841241201649652481e+01 4.619563047446841608e+01
5.720932487418004797e+01 -2.716422247490593378e+01 4.599599566512731030e+01
6.157228909124140870e+01 -2.600267834399761568e+01 4.585659448760551982e+01
6.590167677472217633e+01 -2.476927234739194006e+01 4.565258739664534460e+01
