7.995434830733728404e+01 1.734356400000000775e+01 4.478254143173111856e+01
9.776679130733715795e+01 -4.203927051098617085e+00 3.472704560788510264e+01
6.495439630733739023e+01 -9.539496263751601646e+00 4.211475682540462628e+01
9.401680330733718449e+01 -5.845640654991825613e+00 3.472704560788510264e+01
9.307930630733719113e+01 -2.562213447205380135e+00 3.842090121664486446e+01
8.932931830733721768e+01 -7.076925857911760431e+00 3.760004441469824599e+01
8.932931830733721768e+01 3.183784166420906558e+00 4.252518522637792842e+01
8.464183330733725086e+01 -9.539496263751601646e+00 4.006261482053808720e+01
8.464183330733725086e+01 7.698496577127286855e+00 4.457732723124446750e+01
8.464183330733725086e+01 -9.204998433121431844e-01 4.252518522637792842e+01
8.276683930733726413e+01 6.877639775180682591e+00 5.073375324584407053e+01
7.995434830733728404e+01 -1.200206666959144286e+01 4.170432842443132415e+01
7.995434830733728404e+01 6.877639775180682591e+00 4.170432842443132415e+01
7.995434830733728404e+01 -2.562213447205380135e+00 4.170432842443132415e+01
7.675809886094475587e+01 5.720838740390703947e+00 5.132870354506090393e+01
7.807935430733729731e+01 -1.364378027348467981e+01 4.334604202832454689e+01
7.807935430733729731e+01 -3.793498650125314953e+00 4.334604202832454689e+01
7.526686330733731722e+01 8.929781780047221673e+00 4.621904083513769024e+01
7.526686330733731722e+01 7.212137605810653440e-01 4.498775563221776963e+01
7.526686330733731722e+01 -7.897782659858364696e+00 4.416689883027116537e+01
7.151687530733734377e+01 -1.241249507056474499e+01 4.498775563221776963e+01
7.151687530733734377e+01 -3.793498650125314953e+00 4.498775563221776963e+01
7.057937830733735041e+01 3.107853596077632119e-01 4.375647042929784902e+01
7.385241754604243170e+01 -5.320750256238156339e+00 5.282870354506090393e+01
