6.124436476664067186e+01 -1.937036192293730608e+01 3.815966333959856627e+01
7.976946294755543931e+01 7.770509597744734265e+00 4.927137799373397797e+01
8.351945094755541277e+01 -5.997913263156505081e+00 5.149209135839547002e+01
5.747654818747156469e+01 -1.874239249307579769e+01 3.515966333959856627e+01
8.258195394755541940e+01 2.440797522557147659e+00 4.993759200313242275e+01
7.883196594755544595e+01 -6.682011879689468969e-01 4.416373725501253489e+01
7.694360051317858051e+01 -1.120675933473759756e+01 4.638445061967402694e+01
7.883196594755544595e+01 -9.106911973682599637e+00 5.349073338659080434e+01
7.508197794755547250e+01 2.440797522557147659e+00 4.904930665726782024e+01
7.508197794755547250e+01 -1.112343860901233938e+00 3.972231052568956500e+01
7.508197794755547250e+01 -9.551054646614915100e+00 5.615558942418459765e+01
7.508197794755547250e+01 -1.576905206766707579e+01 4.505202260087713739e+01
6.689608963539430420e+01 -1.246269819446062854e+01 5.143759200313242275e+01
7.039449294755550568e+01 -1.532490939473478875e+01 4.194302389035104284e+01
7.317578393400947334e+01 1.980598692354234913e+00 4.638445061967402694e+01
7.039449294755550568e+01 -2.888914552630438948e+00 3.750159716102807295e+01
7.039449294755550568e+01 -6.886198609021107586e+00 4.705066462907248592e+01
6.501218134580977903e+01 -6.810973325706981996e+00 3.965966333959856627e+01
6.312827305622522545e+01 -1.811442306321427509e+01 3.965966333959856627e+01
8.164445694755542604e+01 -9.551054646614886678e+00 4.660652195614018467e+01
7.414448094755547913e+01 -4.665485244359615535e+00 4.749480730200478718e+01
6.406577005622521881e+01 -8.787426931636019845e+00 4.210244804072620184e+01
6.594076405622520554e+01 -8.787426931636019845e+00 3.321959458208024785e+01
7.226948694755549241e+01 7.326366924812418802e+00 4.482995126441099387e+01
