-12.674689,-9.962294,-993.474745
-19.490914,-8.108089,-993.792544
-17.712669,-1.367825,-992.606505
-14.887054,-17.454477,-989.736746
-21.703279,-15.600271,-990.054544
-11.330565,-3.973949,-987.364668
-26.741259,-7.005801,-989.186303
-12.802184,-22.503630,-985.246827
-11.023939,-15.763367,-984.060788
-19.618409,-20.649425,-985.564626
-20.359155,-9.611926,-983.944466
-18.580910,-2.871662,-982.758427
-25.397135,-1.017456,-983.076225
-13.977050,-12.218050,-978.702629
-25.090510,-12.806874,-979.772346
-20.486650,-22.153262,-975.716548
-18.708405,-15.412998,-974.530509
-19.449151,-4.375499,-972.910349
-28.043621,-9.261557,-974.414187
-26.265376,-2.521294,-973.228148
