1.3988,0.9926,6.2657
2.4113,1.9231,6.6839
3.4606,2.9242,7.0171
4.4250,3.7635,7.5015
5.3511,4.7564,7.9489
2.1710,2.3511,-2.9565
2.9717,2.4526,-2.2413
3.8093,2.6248,-1.6110
4.5621,2.6352,-0.8296
5.2764,2.7990,-0.0851
3.3955,0.4061,4.1220
4.8713,1.0048,4.8197
6.3840,1.6741,5.4325
7.8119,2.1817,6.1966
9.2013,2.8428,6.9236
0.6227,5.4092,1.2943
1.6683,6.7937,3.2094
2.7507,8.2488,5.0395
3.7482,9.5422,7.0209
4.7074,10.9891,8.9652
0.5281,-2.9879,1.6317
2.0414,-0.8868,3.4660
3.5916,1.2847,5.2153
5.0570,3.2946,7.1159
6.4840,5.4579,8.9795
-0.1095,1.8206,1.5928
2.1843,3.6167,3.7327
4.5150,5.4833,5.7877
6.7608,7.1881,7.9939
8.9682,9.0465,10.1631
