0.24682900,0.81070000,0.53088700
0.12289700,0.56216900,0.81784000
0.12291500,0.56079700,0.81877900
0.83636000,0.54307500,0.07464010
0.58804700,0.60865900,0.53266800
0.14140600,0.82096800,0.55318700
0.62042300,0.60714600,0.49643600
0.41365500,0.66722200,0.61943900
0.10778200,0.42297500,0.89970800
0.31314800,0.15754200,0.93654600
0.17398100,0.11038400,0.97854300
0.23462500,0.82295100,0.51739900
0.16296300,0.82197400,0.54571200
0.47433300,0.19438400,0.85861700
0.39488200,0.38285500,0.83515900
0.62218800,-0.14397200,0.76951600
0.62963800,-0.10023700,0.77039500
