2.56020000,6.23417000,3.25487000
6.60456000,3.64559000,8.54520000
6.59956000,3.68797000,8.47519000
7.17704000,5.43436000,-4.09426000
2.84946000,7.08268000,10.76180000
3.10061000,7.31793000,3.89903000
5.88108000,-2.55395000,6.72872000
-2.41256000,8.60750000,3.68605000
6.67119000,4.14870000,8.49184000
5.82430000,3.92220000,6.95103000
6.19645000,3.80388000,6.00430000
2.80873000,6.98621000,3.77376000
2.85023000,6.56700000,3.44117000
4.65510000,4.44603000,6.64869000
6.97159000,4.14983000,8.90914000
4.49550000,3.82730000,5.24702000
4.17505000,3.78242000,4.87258000
