135.03572957,-31.16299227,41.23275333
145.37904963,-18.24198606,60.16913967
142.37941408,-7.83239624,35.90642168
135.70109687,1.04770987,46.63339116
135.95739542,0.33716586,47.35101594
141.28292774,-18.16728433,54.16424574
124.82940230,-5.82458111,1.79338825
135.10730519,7.85858751,41.66055511
140.08371360,-21.73807715,62.96135679
129.66730379,-35.16515665,8.95034098
128.25456860,-29.79655769,13.09898273
142.51597578,-24.95547204,60.45893058
134.65294186,3.65607618,44.60935939
142.40901536,-24.29678843,53.49640338
136.51112026,-13.12503478,40.57443480
135.91780844,14.73697511,35.30211690
138.40684383,-12.48859580,45.16464237
142.25323439,-28.73456887,50.09778007
142.42788200,-24.44047295,53.20063511
139.72121231,-22.80362078,64.24318747
134.99717069,-7.21767369,15.01207235
92.43804253,8.83350266,-15.82286794
138.62774353,0.58500345,43.91759105
130.21722207,-3.71511231,21.66635112
142.16384173,-34.80872505,51.70379461
