47.48790000,9.33823000,60.64230000,0.61089200,0.07896950,0.78776600
18.96980000,60.13080000,38.54910000,0.24682900,0.81070000,0.53088700
15.12240000,42.60870000,65.22850000,0.12289700,0.56216900,0.81784000
15.12280000,42.57520000,65.25150000,0.12291500,0.56079700,0.81877900
64.59960000,42.72070000,1.03036000,0.83636000,0.54307500,0.07464010
73.09100000,6.78265000,4.30080000,0.99188000,0.09970930,0.07894330
41.33660000,46.91880000,45.62450000,0.58804700,0.60865900,0.53266800
12.38860000,61.24150000,40.23400000,0.14140600,0.82096800,0.55318700
46.31400000,37.01370000,39.08140000,0.62042300,0.60714600,0.49643600
46.48810000,9.24437000,61.40840000,0.59733400,0.07769800,0.79822000
43.52700000,41.16370000,53.53490000,0.54856400,0.55344500,0.62671900
25.38600000,53.44640000,45.31380000,0.41365500,0.66722200,0.61943900
13.62310000,31.43050000,66.52280000,0.10778200,0.42297500,0.89970800
25.43940000,13.79040000,65.61470000,0.31314800,0.15754200,0.93654600
17.27200000,10.83090000,68.29820000,0.17398100,0.11038400,0.97854300
60.29480000,9.14650000,44.27940000,0.74807000,0.08782670,0.65778300
63.65170000,7.02148000,39.99410000,0.80065400,0.05667870,0.59644000
63.52820000,47.33430000,5.08719000,0.79328000,0.59422700,0.13267200
18.18680000,60.92510000,37.68580000,0.23462500,0.82295100,0.51739900
13.70350000,61.31030000,39.78550000,0.16296300,0.82197400,0.54571200
37.37110000,17.85320000,65.86970000,0.47433300,0.19438400,0.85861700
31.76660000,28.18970000,61.34970000,0.39488200,0.38285500,0.83515900
48.73520000,-6.40960000,59.96230000,0.62218800,-0.14397200,0.76951600
49.25630000,-3.39439000,60.03180000,0.62963800,-0.10023700,0.77039500
47.38280000,6.05288000,60.96270000,0.60939600,0.03417640,0.79212900
48.83610000,2.27316000,59.97360000,0.62959000,-0.02269940,0.77659600
-45.02820000,-16.90430000,43.88420000,-0.70624100,-0.30514100,0.63883700
