-1.9353,1.88215,0.313118
 -6.88899,7.08722,-4.65279
 -3.73682,-2.79532,4.21547
 -3.73682,-2.79532,4.21547
 10.6804,-3.72139,3.23146
 3.75162,4.22927,0.26382
 12.1494,-2.11132,8.68274
 4.44811,14.7575,3.88618
 10.6804,-3.72139,3.23146
 3.75162,4.22927,0.26382
 -6.88899,7.08722,-4.65279
 6.84469,1.1621,3.09241
 3.75162,4.22927,0.26382
 10.6804,-3.72139,3.23146
 -3.73682,-2.79532,4.21547
 3.55162,7.16092,-4.49049
 -3.73682,-2.79532,4.21547
 -3.73682,-2.79532,4.21547
 3.75162,4.22927,0.26382
 -1.13898,9.75526,1.32362
 -1.13898,9.75526,1.32362
 3.55162,7.16092,-4.49049
 1.92132,2.4086,12.5662
 3.55162,7.16092,-4.49049
 1.92132,2.4086,12.5662
 0.165327,4.39056,3.43612
 0.165327,4.39056,3.43612
 0.165327,4.39056,3.43612
 -1.13898,9.75526,1.32362
 4.44811,14.7575,3.88618
 -3.73682,-2.79532,4.21547
 -3.73682,-2.79532,4.21547
 -1.13898,9.75526,1.32362
 -3.73682,-2.79532,4.21547
 3.75162,4.22927,0.26382
 12.1494,-2.11132,8.68274
 3.75162,4.22927,0.26382
 -1.13898,9.75526,1.32362
 -3.73682,-2.79532,4.21547
 3.55162,7.16092,-4.49049
 3.75162,4.22927,0.26382
 3.75162,4.22927,0.26382
 4.44811,14.7575,3.88618
 4.44811,14.7575,3.88618
 9.75917,-3.71333,2.87525
 -3.73682,-2.79532,4.21547
 -1.13898,9.75526,1.32362
 10.6804,-3.72139,3.23146
 -1.9353,1.88215,0.313118
 10.6804,-3.72139,3.23146
 -3.73682,-2.79532,4.21547
 -6.88899,7.08722,-4.65279
 3.59898,4.54377,1.89467
 4.44811,14.7575,3.88618
 3.55162,7.16092,-4.49049
 3.75162,4.22927,0.26382
 -6.88899,7.08722,-4.65279
 3.58741,4.2172,1.55652
 3.55162,7.16092,-4.49049
 -6.88899,7.08722,-4.65279
 3.55162,7.16092,-4.49049
 3.54743,4.23663,-0.810642
 -1.9353,1.88215,0.313118
