7.35172,22.4426,65.326,-3.08026,2.47368,-0.949268
58.4366,-1.27467,41.5564,-0.213968,-4.09009,3.44893
41.2743,55.1255,30.9478,3.35308,3.44588,2.81954
44.1717,45.1256,39.949,5.91188,-2.62005,5.94108
51.2448,23.751,43.3121,3.20894,-1.53886,-0.880453
63.8449,1.36415,14.5082,-3.88308,-3.0659,-2.61751
33.7127,34.9334,48.5684,-2.05536,2.20361,-1.92327
41.0414,58.2566,16.9962,3.50428,-0.0849424,7.65665
54.1889,45.1455,-0.935026,1.16555,-0.54561,-1.85747
52.4434,37.8143,31.8906,5.00581,2.34969,-5.41813
