26.0311,54.9663,33.9416,1.16278,-3.98619,5.54842
40.5294,55.1828,-27.0409,-6.15424,11.9457,2.1343
41.7014,33.3438,44.3836,-8.02405,0.384021,7.76354
-30.3277,21.5009,50.2292,9.17802,11.7465,-6.72822
50.7392,2.99189,38.5487,-6.05482,-6.45731,-1.2652
1.43713,60.8587,11.7076,9.71564,-8.45657,6.52459
35.0572,-4.42367,53.198,5.41751,7.20513,-9.1419
-9.82597,65.6002,3.63281,24.832,5.01894,-1.72767
3.12059,-22.7811,55.7747,-10.0161,1.83615,-8.4236
-24.38,57.2866,15.402,13.4148,-1.19456,22.5796
-25.2185,8.20359,45.5961,17.8723,-8.96648,-6.8288
-38.9041,44.8152,-23.4628,7.59933,-0.01414,3.51417
-26.2231,45.0073,-9.12628,22.2486,-4.65442,0.0503705
19.4007,58.5823,36.008,19.5515,-7.26862,12.2669
-10.0648,59.3364,65.2154,-4.7202,9.5301,16.3199
-31.1393,51.0866,30.2939,6.093,-7.2877,19.9885
31.3978,30.9912,40.0459,0.153602,-9.6732,-7.6008
42.3026,70.0548,34.53,16.3469,13.3923,2.6606
1.55412,66.3597,38.0001,22.5745,7.3908,6.6823
